game_id	identifier	name	description
719	acro-bike	QmljaSBBY3JvYsOhdGljYQ==	QmljaWNsZXRhIHBsZWdhYmxlIGNhcGF6IGRlIGNvcnJlciBzb2JyZSB1bmEgc29sYQpydWVkYSwgcmVhbGl6YXIgc2FsdG9zIHkgb3RyYXMgYWNyb2JhY2lhcy4=
720	wailmer-pail	V2FpbG1lZ2FkZXJh	UmVnYWRlcmEgY29uIGZvcm1hIGRlIFdhaWxtZXIuIE11eSDDunRpbCBwYXJhIHF1ZQpjcmV6Y2FuIGxhcyBiYXlhcyBwbGFudGFkYXMu
721	devon-parts	UGllemFzIERldm9u	Q29udGllbmUgcGllemFzIGRlIGFsZ28gZmFicmljYWRvIHBvciBEZXZvbiBTLiBBLg==
722	soot-sack	U2FjbyBIb2xsw61u	Qm9sc2EgZW4gbGEgcXVlIHJlY29nZXIgbGEgY2VuaXphIGRlIHZvbGPDoW4Kc2VkaW1lbnRhZGEgZW4gZWwgc3VlbG8u
723	basement-key--goldenrod	TGxhdmUgU8OzdGFubw==	TGxhdmUgcXVlIGFicmUgbGEgcHVlcnRhIHF1ZSBoYXkgZW4gZWwgVMO6bmVsIFRyaWdhbC4=
723	basement-key--new-mauville	TGxhdmUgZGVsIFPDs3Rhbm8=	TGxhdmUgcXVlIGRhIGFjY2VzbyBhIE1hbHZhbGFub3ZhLCBzaXR1YWRhIGVuCmxvcyBzdWJ0ZXJyw6FuZW9zIGRlIENpdWRhZCBNYWx2YWxvbmEu
724	pokeblock-kit	S2l0IGRlIFBva8OpY3Vib3M=	S2l0IGNvbnNpc3RlbnRlIGVuIHVuYSBMaWN1YWJheWFzIHBhcmEgcHJlcGFyYXIKUG9rw6ljdWJvcyBhIHBhcnRpciBkZSBiYXlhcyB5IHVuIFR1Ym8KUG9rw6ljdWJvcyBwYXJhIGd1YXJkYXJsb3Mu
725	letter	Q2FydGEgYSBNw6F4aW1v	Q2FydGEgcXVlIHRlIGhhIGNvbmZpYWRvIGVsIHByZXNpZGVudGUgZGUKRGV2b24gUy4gQS4=
726	eon-ticket	VGlja2V0IEXDs24=	QmlsbGV0ZSBkZSBiYXJjbyBwYXJhIHZpYWphciBhIElzbGEgZGVsIFN1ci4KRXMgcG9zaWJsZSBxdWUgTm9ybWFuLCBMw61kZXIgZGVsIEdpbW5hc2lvIGRlCkNpdWRhZCBQZXRhbGlhLCBzZXBhIGFsZ28gYWwgcmVzcGVjdG8u
727	scanner	RXNjw6FuZXI=	T2JqZXRvIGhhbGxhZG8gZW4gZWwgaW50ZXJpb3IgZGUgTWFsdmFtYXIu
728	go-goggles	R2FmYXMgQWlzbGFudGVz	R2FmYXMgaWTDs25lYXMgcGFyYSBwcm90ZWdlcnRlIGxvcyBvam9zIGRlIGxhcwp0b3JtZW50YXMgZGUgYXJlbmEgZGVsIGRlc2llcnRvLg==
729	meteorite	TWV0ZW9yaXRv	TWV0ZW9yaXRvIG9idGVuaWRvIGVuIGVsIE1vbnRlIENlbml6byBxdWUgYW50ZXMKc2UgZW5jb250cmFiYSBlbiBsYSBDYXNjYWRhIE1ldGVvcm8u
730	key-to-room-1	TGwuIEhhYml0YWNpw7NuIDE=	TGxhdmUgZGUgYWNjZXNvIGEgdW5hIGRlIGxhcyBoYWJpdGFjaW9uZXMgZGUKTWFsdmFtYXIu
731	key-to-room-2	TGwuIEhhYml0YWNpw7NuIDI=	TGxhdmUgZGUgYWNjZXNvIGEgdW5hIGRlIGxhcyBoYWJpdGFjaW9uZXMgZGUKTWFsdmFtYXIu
732	key-to-room-4	TGwuIEhhYml0YWNpw7NuIDQ=	TGxhdmUgZGUgYWNjZXNvIGEgdW5hIGRlIGxhcyBoYWJpdGFjaW9uZXMgZGUKTWFsdmFtYXIu
733	key-to-room-6	TGwuIEhhYml0YWNpw7NuIDY=	TGxhdmUgZGUgYWNjZXNvIGEgdW5hIGRlIGxhcyBoYWJpdGFjaW9uZXMgZGUKTWFsdmFtYXIu
734	storage-key--galactic-warehouse	TGxhdmUgQWxtYWPDqW4=	TGxhdmUgZGVsIHNpbmllc3RybyBhbG1hY8OpbiBkZWwgRXF1aXBvIEdhbGF4aWEgcXVlCmVzdMOhIHViaWNhZG8gZW4gbGFzIGFmdWVyYXMgZGUgQ2l1ZGFkIFJvY2F2ZWxvLg==
734	storage-key--sea-mauville	TGxhdmUgQWxtYWPDqW4=	TGxhdmUgZGUgYWNjZXNvIGFsIGFsbWFjw6luIGRlIE1hbHZhbWFyLg==
735	devon-scope	RGV0ZWN0b3IgRGV2b24=	QXJ0aWx1Z2lvIGNyZWFkbyBwb3IgRGV2b24gUy4gQS4gcXVlIHJlYWNjaW9uYQphIGxhIHByZXNlbmNpYSBkZSBQb2vDqW1vbiBpbnZpc2libGVzIGVtaXRpZW5kbwpzb25pZG9zLg==
736	ss-ticket--hoenn	VGlja2V0IEJhcmNv	TmVjZXNhcmlvIHBhcmEgbW9udGFyIGVuIGJhcmNvcyBkZSBsw61uZWEgcmVndWxhci4=
737	hm07	TU8wNw==	QXRhY2Egc3VtZXJnacOpbmRvc2UgZW4gZWwgYWd1YSBlbiBlbCBwcmltZXIKdHVybm8geSBlbWVyZ2llbmRvIHZpb2xlbnRhbWVudGUgZW4gZWwgc2VndW5kby4=
738	devon-scuba-gear	Qm9tYm9uYSBEZXZvbg==	TcOhc2NhcmEgcXVlIHN1cnRlIGRlIG94w61nZW5vIGR1cmFudGUgbGFzCmlubWVyc2lvbmVzIGVuIGVsIGFndWEuIFByb2R1Y3RvIGRlIERldm9uIFMuIEEu
739	contest-costume--jacket	VHJhamUgZGUgR2FsYQ==	VHJhamUgZGUgbG8gbcOhcyBlc3BlY3RhY3VsYXIgcGFyYSBsdWNpciBlbiBlbApHcmFuIENvbmN1cnNvLg==
740	contest-costume--dress	VmVzdGlkbyBkZSBHYWxh	VmVzdGlkbyBkZSBsbyBtw6FzIGVzcGVjdGFjdWxhciBwYXJhIGx1Y2lyIGVuIGVsCkdyYW4gQ29uY3Vyc28u
741	magma-suit	VHJhamUgTWFnbWE=	RXN0ZSB0cmFqZSBlcyBlbCByZXN1bHRhZG8gZGUgbGFzIGFyZHVhcwppbnZlc3RpZ2FjaW9uZXMgY2llbnTDrWZpY2FzIGRlbCBFcXVpcG8gTWFnbWEuCkVzIGNhcGF6IGRlIHNvcG9ydGFyIGN1YWxxdWllciBpbXBhY3RvLg==
742	aqua-suit	VHJhamUgQXF1YQ==	RXN0ZSB0cmFqZSBlcyBlbCByZXN1bHRhZG8gZGUgbGFzIGFyZHVhcwppbnZlc3RpZ2FjaW9uZXMgY2llbnTDrWZpY2FzIGRlbCBFcXVpcG8gQXF1YS4KRXMgY2FwYXogZGUgc29wb3J0YXIgY3VhbHF1aWVyIGltcGFjdG8u
743	pair-of-tickets	RW50cmFkYSBwYXJhIGRvcw==	UGFzZSBkZSBkb3MgcGVyc29uYXMgcGFyYSBhc2lzdGlyIGFsIGVzcGVjdMOhY3VsbwpkZSBhc3Ryb25vbcOtYSBxdWUgc2UgY2VsZWJyYSBlbiBlbCBDZW50cm8KRXNwYWNpYWwgZGUgQWxnYXJpYS4=
744	mega-bracelet	TWVnYXB1bHNlcmE=	QXJvIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
745	mega-pendant	TWVnYWNvbGxhcg==	Q29sbGFyIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
746	mega-glasses	TWVnYWdhZmFz	R2FmYXMgY29uIHVuIHBvZGVyIG1pc3Rlcmlvc28gcXVlIHBlcm1pdGVuCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
747	mega-anchor	TWVnYWFuY2xh	QW5jbGEgY29uIHVuIHBvZGVyIG1pc3Rlcmlvc28gcXVlIHBlcm1pdGUKbWVnYWV2b2x1Y2lvbmFyIGEgUG9rw6ltb24gcXVlIGxsZXZlbiBsYQpNZWdhcGllZHJhIGFkZWN1YWRhLg==
748	mega-stickpin	TWVnYWJyb2NoZQ==	QnJvY2hlIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
749	mega-tiara	TWVnYXRpYXJh	VGlhcmEgY29uIHVuIHBvZGVyIG1pc3Rlcmlvc28gcXVlIHBlcm1pdGUKbWVnYWV2b2x1Y2lvbmFyIGEgUG9rw6ltb24gcXVlIGxsZXZlbiBsYQpNZWdhcGllZHJhIGFkZWN1YWRhLg==
750	mega-anklet	TWVnYXRvYmlsbGVyYQ==	VG9iaWxsZXJhIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
751	meteorite--2	TWV0ZW9yaXRv	TWV0ZW9yaXRvIG9idGVuaWRvIGVuIGVsIE1vbnRlIENlbml6by4KRGVzcHJlbmRlIHVuIHRlbnVlIGJyaWxsby4=
752	swampertite	U3dhbXBlcnRpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTd2FtcGVydCBlbiBjb21iYXRlLg==
753	sceptilite	U2NlcHRpbGl0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTY2VwdGlsZSBlbiBjb21iYXRlLg==
754	sablenite	U2FibGV5bml0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTYWJsZXllIGVuIGNvbWJhdGUu
755	altarianite	QWx0YXJpYW5pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBbHRhcmlhIGVuIGNvbWJhdGUu
756	galladite	R2FsbGFkaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHYWxsYWRlIGVuIGNvbWJhdGUu
757	audinite	QXVkaW5pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBdWRpbm8gZW4gY29tYmF0ZS4=
758	metagrossite	TWV0YWdyb3NzaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNZXRhZ3Jvc3MgZW4gY29tYmF0ZS4=
759	sharpedonite	U2hhcnBlZG9uaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTaGFycGVkbyBlbiBjb21iYXRlLg==
760	slowbronite	U2xvd2Jyb25pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTbG93YnJvIGVuIGNvbWJhdGUu
761	steelixite	U3RlZWxpeGl0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTdGVlbGl4IGVuIGNvbWJhdGUu
762	pidgeotite	UGlkZ2VvdGl0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBQaWRnZW90IGVuIGNvbWJhdGUu
763	glalitite	R2xhbGl0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHbGFsaWUgZW4gY29tYmF0ZS4=
764	diancite	RGlhbmNpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBEaWFuY2llIGVuIGNvbWJhdGUu
765	prison-bottle	VmFzaWphIENhc3RpZ28=	VmFzaWphIGVuIGxhIHF1ZSBzZSBoYWxsYSBjb25maW5hZG8gZWwgcG9kZXIgZGUKY2llcnRvIFBva8OpbW9uIGRlc2RlIGhhY2UgbXVjaMOtc2ltbyB0aWVtcG8u
766	mega-cuff	TWVnYWJyYXphbGV0ZQ==	QnJhemFsZXRlIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
767	cameruptite	Q2FtZXJ1cHRpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBDYW1lcnVwdCBlbiBjb21iYXRlLg==
768	lopunnite	TG9wdW5uaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBMb3B1bm55IGVuIGNvbWJhdGUu
769	salamencite	U2FsYW1lbmNpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTYWxhbWVuY2UgZW4gY29tYmF0ZS4=
770	beedrillite	QmVlZHJpbGxpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBCZWVkcmlsbCBlbiBjb21iYXRlLg==
771	meteorite--3	TWV0ZW9yaXRv	TWV0ZW9yaXRvIG9idGVuaWRvIGVuIGVsIE1vbnRlIENlbml6by4gU2lndWUKZGVzcHJlbmRpZW5kbyB1biB0ZW51ZSBicmlsbG8geSBlcyBsaWdlcmFtZW50ZQpjw6FsaWRvIGFsIHRhY3RvLg==
772	meteorite--4	TWV0ZW9yaXRv	TWV0ZW9yaXRvIG9idGVuaWRvIGVuIGVsIE1vbnRlIENlbml6by4gUHJlc2VudGEKdW5vcyBwZWN1bGlhcmVzIGdyYWJhZG9zIGUgaXJyYWRpYSB1bmEgbHV6IGNvbiBsb3MKc2lldGUgY29sb3JlcyBkZWwgYXJjb8OtcmlzLg==
773	key-stone	UGllZHJhIEFjdGl2YWRvcmE=	UGllZHJhIGRlIHNpbmd1bGFyZXMgcG9kZXJlcyBxdWUgcGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgZW4gY29tYmF0ZSBhIHVuIFBva8OpbW9uIHF1ZQpsbGV2ZSBjb25zaWdvIHVuYSBNZWdhcGllZHJhLg==
774	meteorite-shard	RnJhZy4gTWV0ZW9yaXRv	VHJvem8gZGUgbWV0ZW9yaXRvIGVuY29udHJhZG8gZW4gZWwgc3VlbG8gZGUgbGEKQ3VldmEgR3Jhbml0by4gRXMgbGlnZXJhbWVudGUgY8OhbGlkbyBhbCB0YWN0by4=
775	eon-flute	RmxhdXRhIEXDs24=	RmxhdXRhIGNhcGF6IGRlIGludm9jYXIgYSBMYXRpb3MgbyBMYXRpYXMgZW4KY3VhbHF1aWVyIGx1Z2FyLg==
776	normalium-z--held	Tm9ybWFzdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIE5vcm1hbC4=
777	firium-z--held	UGlyb3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEZ1ZWdvLg==
778	waterium-z--held	SGlkcm9zdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEFndWEu
779	electrium-z--held	RWxlY3Ryb3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEVsw6ljdHJpY28u
780	grassium-z--held	Rml0b3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFBsYW50YS4=
781	icium-z--held	Q3Jpb3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEhpZWxvLg==
782	fightinium-z--held	TGl6YXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEx1Y2hhLg==
783	poisonium-z--held	VG94aXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFZlbmVuby4=
784	groundium-z--held	R2Vvc3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFRpZXJyYS4=
785	flyinium-z--held	QWVyb3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFZvbGFkb3Iu
786	psychium-z--held	UHNpY29zdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFBzw61xdWljby4=
787	buginium-z--held	SW5zZWN0b3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEJpY2hvLg==
788	rockium-z--held	TGl0b3N0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFJvY2Eu
789	ghostium-z--held	RXNwZWN0cm9zdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEZhbnRhc21hLg==
790	dragonium-z--held	RHJhY29zdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIERyYWfDs24u
791	darkinium-z--held	TmljdG9zdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIFNpbmllc3Ryby4=
792	steelium-z--held	TWV0YWxvc3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEFjZXJvLg==
793	fairium-z--held	RmVlcmlzdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhIGxvcyBtb3ZpbWllbnRvcwpkZSB0aXBvIEhhZGEu
794	pikanium-z--held	UGlrYXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvClBsYWNhamUgRWzDqWMgZGUgUGlrYWNodS4=
795	bottle-cap	Q2hhcGEgUGxhdGVhZGE=	VW5hIGJvbml0YSBjaGFwYSBkZSBjb2xvciBwbGF0YS4gSGF5IGdlbnRlIHF1ZSBsYXMKYXByZWNpYSBtdWNoby4=
796	gold-bottle-cap	Q2hhcGEgRG9yYWRh	VW5hIGJvbml0YSBjaGFwYSBkZSBjb2xvciBkb3JhZG8sIG1lbm9zIGNvbcO6bgpxdWUgc3UgZXF1aXZhbGVudGUgcGxhdGVhZGEuIEhheSBnZW50ZSBxdWUgbGFzCmFwcmVjaWEgbXVjaG8u
797	z-ring	UHVsc2VyYSBa	TWlzdGVyaW9zYSBwdWxzZXJhIHF1ZSB0cmFuc21pdGUgbGEgZnVlcnphIGbDrXNpY2EgeQptZW50YWwgZGVsIEVudHJlbmFkb3IgYSBzdXMgUG9rw6ltb24sIGxvIHF1ZSBsZXMKcGVybWl0ZSB1c2FyIG1vdmltaWVudG9zIFou
798	decidium-z--held	RHVleWVzdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvClB1bnRhZGEgU29tYnLDrWEgZGUgRGVjaWR1ZXllLg==
799	incinium-z--held	SW5jaW5vc3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvCkxhcmlhdCBPc2N1cm8gZGUgSW5jaW5lcm9hci4=
800	primarium-z--held	UHJpbWFzdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvCkFyaWEgQnVyYnVqYSBkZSBQcmltYXJpbmEu
801	tapunium-z--held	VGFwaXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvCkZ1cmlhIE5hdHVyYWwgZGUgbG9zIFRhcHUu
802	marshadium-z--held	TWFyc2hhc3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvClJvYmFzb21icmEgZGUgTWFyc2hhZG93Lg==
803	aloraichium-z--held	QWxvLVJhaXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvIFJheW8KZGUgbG9zIFJhaWNodSBkZSBBbG9sYS4=
803	aloraichium-z--held	QWxvLVJhaXN0YWwgWg==	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvIFJheW8KZGUgbG9zIFJhaWNodSBkZSBBbG9sYS4=
804	snorlium-z--held	U25vcmxhc3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvCkdpZ2EgSW1wYWN0byBkZSBTbm9ybGF4Lg==
805	eevium-z--held	RWV2ZWVzdGFsIFo=	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvCsOabHRpbWEgQmF6YSBkZSBFZXZlZS4=
806	mewnium-z--held	TWV3c3RhbCBa	Q3Jpc3RhbCBxdWUgY29uZmllcmUgZWwgUG9kZXIgWiBhbCBtb3ZpbWllbnRvClBzw61xdWljbyBkZSBNZXcu
807	normalium-z--bag	Tm9ybWFzdGFsIFo=	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpOb3JtYWwgZW4gbW92aW1pZW50b3MgWi4=
808	firium-z--bag	UGlyb3N0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpGdWVnbyBlbiBtb3ZpbWllbnRvcyBaLg==
809	waterium-z--bag	SGlkcm9zdGFsIFo=	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpBZ3VhIGVuIG1vdmltaWVudG9zIFou
810	electrium-z--bag	RWxlY3Ryb3N0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpFbMOpY3RyaWNvIGVuIG1vdmltaWVudG9zIFou
811	grassium-z--bag	Rml0b3N0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpQbGFudGEgZW4gbW92aW1pZW50b3MgWi4=
812	icium-z--bag	Q3Jpb3N0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpIaWVsbyBlbiBtb3ZpbWllbnRvcyBaLg==
813	fightinium-z--bag	TGl6YXN0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpMdWNoYSBlbiBtb3ZpbWllbnRvcyBaLg==
814	poisonium-z--bag	VG94aXN0YWwgWg==	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpWZW5lbm8gZW4gbW92aW1pZW50b3MgWi4=
815	groundium-z--bag	R2Vvc3RhbCBa	Q29uY2VudHJhIGVsIFBvZGVyIFogZW4gY3Jpc3RhbGVzIHF1ZSBwZXJtaXRlbiBhCmxvcyBwb3J0YWRvcmVzIGNvbnZlcnRpciBzdXMgbW92aW1pZW50b3MgZGUgdGlwbwpUaWVycmEgZW4gbW92aW1pZW50b3MgWi4=
